Volatility 3 Framework 2.26.2

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
628	services.exe	0xc90c07e4dde0	0x300	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07d462c0	0x304	Process	0x1fffff	svchost.exe Pid 420
628	services.exe	0xc90c07cd6860	0x30c	Event	0x1f0003	-
628	services.exe	0xc90c09c28860	0x310	Event	0x1f0003	-
628	services.exe	0xc90c0859af60	0x314	Event	0x1f0003	-
628	services.exe	0xc90c08637240	0x320	Process	0x1fffff	svchost.exe Pid 2956
628	services.exe	0xc90c07d49d60	0x328	ALPC Port	0x1f0001	-
628	services.exe	0xa00e85b16760	0x32c	Token	0xf01ff	-
628	services.exe	0xc90c07c0fed0	0x330	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e85990d40	0x338	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c07cd9660	0x33c	Event	0x1f0003	-
628	services.exe	0xc90c07db0b70	0x340	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07d5f2c0	0x344	Process	0x1fffff	svchost.exe Pid 656
628	services.exe	0xc90c09403a80	0x348	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07cd7b60	0x34c	Event	0x1f0003	-
628	services.exe	0xc90c08f3cbe0	0x354	Event	0x1f0003	-
628	services.exe	0xc90c07c096d0	0x35c	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c0809f200	0x360	Process	0x1fffff	spoolsv.exe Pid 1864
628	services.exe	0xc90c07da8280	0x364	Process	0x1fffff	svchost.exe Pid 1040
628	services.exe	0xc90c07c0a570	0x368	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c07e7a2c0	0x36c	Process	0x1fffff	svchost.exe Pid 1260
628	services.exe	0xa00e85be5ae0	0x370	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\SAMSS
628	services.exe	0xc90c07dc72c0	0x374	Process	0x1fffff	svchost.exe Pid 1112
628	services.exe	0xc90c07db8ce0	0x378	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07dd2260	0x37c	Event	0x1f0003	-
628	services.exe	0xa00e85ad67d0	0x380	Key	0x2001f	USER\S-1-5-20
628	services.exe	0xc90c07dde8e0	0x384	Event	0x1f0003	-
628	services.exe	0xc90c080b0a80	0x38c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07e3b3c0	0x390	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c083128b0	0x398	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c07e93040	0x39c	Thread	0x1fffff	Tid 7432 Pid 628
628	services.exe	0xc90c07f76890	0x3a0	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c092e0ce0	0x3a4	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07fc6fe0	0x3a8	Event	0x1f0003	-
628	services.exe	0xc90c083187c0	0x3ac	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e85be0c40	0x3b4	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c083514e0	0x3b8	Event	0x1f0003	-
628	services.exe	0xc90c089077e0	0x3bc	Semaphore	0x100003	-
628	services.exe	0xc90c0ac86ae0	0x3c4	Event	0x1f0003	-
628	services.exe	0xc90c08215a80	0x3c8	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08390d90	0x3cc	File	0x16019f	\Device\Afd\Endpoint
628	services.exe	0xc90c07f5a2c0	0x3d4	Process	0x1fffff	svchost.exe Pid 1520
628	services.exe	0xc90c07f6fa10	0x3d8	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c07f11860	0x3dc	Event	0x1f0003	-
628	services.exe	0xc90c034592a0	0x3e0	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08169240	0x3e4	Process	0x1fffff	vm3dservice.ex Pid 2232
628	services.exe	0xc90c08391a10	0x3e8	File	0x160089	\Device\NamedPipe\Winsock2\CatalogChangeListener-274-0
628	services.exe	0xc90c083069c0	0x3ec	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e85e2d300	0x3f0	Token	0xf01ff	-
628	services.exe	0xc90c0350d080	0x3f4	Process	0x1fffff	svchost.exe Pid 1680
628	services.exe	0xa00e85be35b0	0x3f8	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c07fc6260	0x3fc	Event	0x1f0003	-
628	services.exe	0xc90c03509080	0x408	Process	0x1fffff	svchost.exe Pid 1688
628	services.exe	0xc90c07fc68e0	0x410	Event	0x1f0003	-
628	services.exe	0xc90c08390a70	0x414	File	0x16019f	\Device\Afd\Endpoint
628	services.exe	0xc90c08054330	0x424	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c03507080	0x428	Process	0x1fffff	svchost.exe Pid 1696
628	services.exe	0xc90c034d7d60	0x42c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07fc7260	0x430	Event	0x1f0003	-
628	services.exe	0xc90c034d5b80	0x434	ALPC Port	0x1f0001	-
628	services.exe	0xc90c03575840	0x438	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07f75510	0x43c	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c0805d4e0	0x440	Event	0x1f0003	-
628	services.exe	0xc90c07f756b0	0x444	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08363c60	0x448	EtwRegistration	0x804	-
628	services.exe	0xa00e862350a0	0x44c	Token	0xf01ff	-
628	services.exe	0xa00e85be1190	0x450	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c080566f0	0x454	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c080cc080	0x458	Process	0x1fffff	svchost.exe Pid 1944
628	services.exe	0xc90c080617e0	0x460	Event	0x1f0003	-
628	services.exe	0xa00e85f28940	0x464	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c080cd080	0x470	Process	0x1fffff	svchost.exe Pid 1952
628	services.exe	0xc90c0809e320	0x474	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08061760	0x478	Event	0x1f0003	-
628	services.exe	0xc90c08aad080	0x47c	Process	0x1fffff	svchost.exe Pid 3148
628	services.exe	0xc90c0838f170	0x480	File	0x16019f	\Device\Afd\Endpoint
628	services.exe	0xc90c08056140	0x484	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c0862da80	0x488	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08305300	0x48c	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08964330	0x490	EtwRegistration	0x804	-
628	services.exe	0xa00e86638610	0x494	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
628	services.exe	0xa00e8a823060	0x498	Token	0xf01ff	-
628	services.exe	0xc90c0833cd60	0x49c	Event	0x1f0003	-
628	services.exe	0xa00e86639600	0x4a4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
628	services.exe	0xc90c0ada0ae0	0x4a8	Event	0x1f0003	-
628	services.exe	0xc90c083400e0	0x4ac	Event	0x1f0003	-
628	services.exe	0xc90c08965750	0x4b0	EtwRegistration	0x804	-
628	services.exe	0xc90c0e85bad0	0x4b4	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08307d40	0x4b8	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c083641a0	0x4bc	EtwRegistration	0x804	-
628	services.exe	0xc90c08305a50	0x4c0	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c083639c0	0x4c4	EtwRegistration	0x804	-
628	services.exe	0xc90c0a1c5240	0x4c8	Process	0x103801	SgrmBroker.exe Pid 7692
628	services.exe	0xc90c083647c0	0x4cc	EtwRegistration	0x804	-
628	services.exe	0xc90c08306b60	0x4d0	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08076a60	0x4d8	Event	0x1f0003	-
628	services.exe	0xc90c08907760	0x4dc	Semaphore	0x100003	-
628	services.exe	0xc90c08527280	0x4e0	Process	0x1fffff	msdtc.exe Pid 2856
628	services.exe	0xa00e89299a60	0x4e4	Key	0x2001f	USER\S-1-5-20
628	services.exe	0xc90c0821f080	0x4f4	Process	0x1fffff	svchost.exe Pid 2080
628	services.exe	0xc90c0811d080	0x4f8	Thread	0x1fffff	Tid 2168 Pid 628
628	services.exe	0xc90c07fc3860	0x4fc	Event	0x1f0003	-
628	services.exe	0xc90c08e14de0	0x500	ALPC Port	0x1f0001	-
628	services.exe	0xc90c0a15d070	0x508	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08391ec0	0x50c	File	0x16019f	\Device\Afd\Endpoint
628	services.exe	0xc90c0828ada0	0x510	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08272220	0x514	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08595360	0x518	Event	0x1f0003	-
628	services.exe	0xc90c06033630	0x51c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08548280	0x520	Process	0x1fffff	dllhost.exe Pid 2736
628	services.exe	0xc90c083095a0	0x528	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e86dcc5f0	0x538	Token	0xf01ff	-
628	services.exe	0xa00e869b2060	0x540	Token	0xf01ff	-
628	services.exe	0xc90c081e3530	0x544	ALPC Port	0x1f0001	-
628	services.exe	0xa00e864ef630	0x548	Token	0xf01ff	-
628	services.exe	0xc90c08306ea0	0x54c	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08312f30	0x550	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c08526de0	0x55c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c085439b0	0x560	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08127080	0x568	Process	0x1fffff	vmtoolsd.exe Pid 2248
628	services.exe	0xc90c08174a80	0x56c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08167240	0x570	Process	0x1fffff	wlms.exe Pid 2216
628	services.exe	0xc90c080794e0	0x578	Event	0x1f0003	-
628	services.exe	0xa00e85f2fe20	0x57c	Key	0x8	USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION
628	services.exe	0xc90c0807a0e0	0x580	Event	0x1f0003	-
628	services.exe	0xc90c08078fe0	0x584	Event	0x1f0003	-
628	services.exe	0xc90c08166080	0x58c	Process	0x1fffff	VGAuthService. Pid 2256
628	services.exe	0xc90c081e3790	0x590	ALPC Port	0x1f0001	-
628	services.exe	0xc90c080791e0	0x594	Event	0x1f0003	-
628	services.exe	0xc90c081e32d0	0x598	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08907fe0	0x5a0	Semaphore	0x100003	-
628	services.exe	0xc90c089659f0	0x5a4	EtwRegistration	0x804	-
628	services.exe	0xc90c08168080	0x5a8	Process	0x1fffff	MsMpEng.exe Pid 2272
628	services.exe	0xc90c08f5d080	0x5ac	Thread	0x1fffff	Tid 7496 Pid 628
628	services.exe	0xc90c0c8ea080	0x5b0	Process	0x1fffff	OfficeClickToR Pid 7460
628	services.exe	0xc90c080764e0	0x5b4	Event	0x1f0003	-
628	services.exe	0xc90c0810db00	0x5b8	ALPC Port	0x1f0001	-
628	services.exe	0xc90c09408080	0x5bc	Process	0x1fffff	svchost.exe Pid 6760
628	services.exe	0xc90c0967d080	0x5c0	Process	0x1fffff	svchost.exe Pid 6016
628	services.exe	0xc90c089f5ce0	0x5c4	ALPC Port	0x1f0001	-
628	services.exe	0xc90c0890db60	0x5cc	Event	0x1f0003	-
628	services.exe	0xa00e87d69670	0x5d4	Token	0xf01ff	-
628	services.exe	0xc90c08a9ca80	0x5d8	ALPC Port	0x1f0001	-
628	services.exe	0xc90c088bc3c0	0x5e4	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e8affa060	0x5f0	Token	0xf01ff	-
628	services.exe	0xa00e89db6ab0	0x608	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c0987ea80	0x620	ALPC Port	0x1f0001	-
628	services.exe	0xc90c07d020b0	0x624	ALPC Port	0x1f0001	-
628	services.exe	0xc90c0986a2c0	0x640	Process	0x1fffff	svchost.exe Pid 5760
628	services.exe	0xc90c091e1ae0	0x64c	Event	0x1f0003	-
628	services.exe	0xc90c0991fad0	0x650	ALPC Port	0x1f0001	-
628	services.exe	0xc90c0939dc00	0x658	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c09c6fbe0	0x660	Event	0x1f0003	-
628	services.exe	0xc90c09d68c60	0x664	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e8822cb80	0x66c	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c0966dd20	0x670	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08ff9d20	0x674	ALPC Port	0x1f0001	-
628	services.exe	0xc90c082ab080	0x678	Process	0x1fffff	SecurityHealth Pid 6268
628	services.exe	0xc90c0d7601e0	0x67c	Event	0x1f0003	-
628	services.exe	0xc90c0911b130	0x680	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c09ad4080	0x68c	Process	0x1fffff	svchost.exe Pid 9340
628	services.exe	0xc90c0c21dec0	0x690	WaitCompletionPacket	0x1	-
628	services.exe	0xa00e8a647670	0x694	Token	0xf01ff	-
628	services.exe	0xc90c08825a80	0x69c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c09d73490	0x6a0	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c09702d70	0x6ac	ALPC Port	0x1f0001	-
628	services.exe	0xa00e89286db0	0x6b0	Key	0x2001f	USER\S-1-5-19
628	services.exe	0xc90c08a95a80	0x6b8	ALPC Port	0x1f0001	-
628	services.exe	0xc90c09d49160	0x6bc	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c0c875760	0x6c4	Event	0x1f0003	-
628	services.exe	0xc90c0ac8e5e0	0x6c8	Event	0x1f0003	-
628	services.exe	0xc90c08721b60	0x6d8	Event	0x1f0003	-
628	services.exe	0xc90c0e6d6ae0	0x6dc	Event	0x1f0003	-
628	services.exe	0xc90c0a1d4ce0	0x75c	ALPC Port	0x1f0001	-
628	services.exe	0xc90c0aba23c0	0x760	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c09d5acf0	0x768	WaitCompletionPacket	0x1	-
628	services.exe	0xc90c0a177040	0x76c	Thread	0x1fffff	Tid 9248 Pid 628
628	services.exe	0xc90c07f3a080	0x774	Process	0x1fffff	SearchIndexer. Pid 9296
628	services.exe	0xc90c07e47d90	0x778	ALPC Port	0x1f0001	-
628	services.exe	0xc90c08902be0	0x77c	Event	0x1f0003	-
628	services.exe	0xc90c0c87ace0	0x784	Event	0x1f0003	-
628	services.exe	0xc90c094b6d30	0x788	ALPC Port	0x1f0001	-
628	services.exe	0xc90c09926040	0x7a8	Thread	0x1fffff	Tid 8288 Pid 628
636	lsass.exe	0xc90c067d5e60	0x4	Event	0x1f0003	-
636	lsass.exe	0xc90c07a52080	0x8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071ef060	0xc	Event	0x1f0003	-
636	lsass.exe	0xc90c070cbee0	0x10	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07a52400	0x14	IoCompletion	0x1f0003	-
636	lsass.exe	0xc90c069e4310	0x18	TpWorkerFactory	0xf00ff	-
636	lsass.exe	0xc90c071c62c0	0x1c	IRTimer	0x100002	-
636	lsass.exe	0xc90c070ce440	0x20	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c071c63d0	0x24	IRTimer	0x100002	-
636	lsass.exe	0xc90c070ce780	0x28	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07a524e0	0x2c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52be0	0x30	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071ef860	0x34	Event	0x1f0003	-
636	lsass.exe	0xc90c071ee0e0	0x38	Event	0x1f0003	-
636	lsass.exe	0xa00e82dfa0c0	0x3c	Directory	0x3	KnownDlls
636	lsass.exe	0xc90c071fd910	0x40	File	0x100020	\Device\HarddiskVolume3\Windows\System32
636	lsass.exe	0xc90c07a51b40	0x44	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071f64d0	0x48	Mutant	0x1f0001	SM0:636:304:WilStaging_02
636	lsass.exe	0xc90c070d9d90	0x4c	ALPC Port	0x1f0001	-
636	lsass.exe	0xa00e82ff0a20	0x50	Directory	0xf	BaseNamedObjects
636	lsass.exe	0xc90c03c1bfb0	0x54	Semaphore	0x1f0003	SM0:636:304:WilStaging_02_p0
636	lsass.exe	0xc90c03c1ba10	0x58	Semaphore	0x1f0003	SM0:636:304:WilStaging_02_p0h
636	lsass.exe	0xc90c07a51980	0x5c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a526a0	0x60	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a51c20	0x64	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a51a80	0x68	IoCompletion	0x1f0003	-
636	lsass.exe	0xc90c069e4060	0x6c	TpWorkerFactory	0xf00ff	-
636	lsass.exe	0xc90c067dc5f0	0x70	IRTimer	0x100002	-
636	lsass.exe	0xc90c070cd810	0x74	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c070ce100	0x7c	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c03c1c0d0	0x80	Mutant	0x1f0001	-
636	lsass.exe	0xc90c071ef9e0	0x84	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef760	0x88	Semaphore	0x100003	-
636	lsass.exe	0xc90c06476d80	0x8c	ALPC Port	0x1f0001	SeLsaCommandPort
636	lsass.exe	0xc90c070d7d90	0x90	ALPC Port	0x1f0001	-
636	lsass.exe	0xc90c070a9de0	0x94	ALPC Port	0x1f0001	-
636	lsass.exe	0xa00e85311d60	0x98	Key	0xf003f	MACHINE
636	lsass.exe	0xc90c07bc0ae0	0x9c	Event	0x1f0003	-
636	lsass.exe	0xa00e853112c0	0xa0	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
636	lsass.exe	0xa00e853122b0	0xa4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
636	lsass.exe	0xc90c07a52940	0xa8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a517c0	0xac	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52a20	0xb0	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52b00	0xb4	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071efc60	0xb8	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef560	0xbc	Semaphore	0x100003	-
636	lsass.exe	0xc90c07a511a0	0xc0	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a51de0	0xc4	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a51280	0xc8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071ef8e0	0xcc	Event	0x1f0003	-
636	lsass.exe	0xc90c071eff60	0xd0	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef360	0xd4	Semaphore	0x100003	-
636	lsass.exe	0xc90c07a51360	0xd8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c067d5760	0xdc	Event	0x1f0003	-
636	lsass.exe	0xc90c070cde90	0xe0	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07a51440	0xe4	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a51520	0xe8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52da0	0xec	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52f60	0xf0	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52e80	0xf4	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af3c20	0xf8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07a52cc0	0xfc	EtwRegistration	0x804	-
636	lsass.exe	0xc90c067d6060	0x100	Semaphore	0x100003	-
636	lsass.exe	0xc90c067d5260	0x104	Semaphore	0x100003	-
636	lsass.exe	0xc90c067daf60	0x108	Event	0x1f0003	-
636	lsass.exe	0xc90c071fd460	0x10c	File	0x100003	\Device\KsecDD
636	lsass.exe	0xc90c07af4080	0x110	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af30c0	0x114	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071efee0	0x118	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef960	0x11c	Semaphore	0x100003	-
636	lsass.exe	0xc90c07fc6de0	0x120	Event	0x1f0003	-
636	lsass.exe	0xa00e82b114f0	0x124	Token	0x2a	-
636	lsass.exe	0xa00e852f0910	0x128	Section	0xf0007	LsaPerformance
636	lsass.exe	0xc90c07af3360	0x12c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af45c0	0x130	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af4240	0x134	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af46a0	0x138	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071ef0e0	0x13c	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef260	0x140	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef5e0	0x144	Event	0x1f0003	-
636	lsass.exe	0xc90c070ce9f0	0x148	WaitCompletionPacket	0x1	-
636	lsass.exe	0xa00e85310930	0x14c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA
636	lsass.exe	0xc90c071efb60	0x150	Event	0x1f0003	-
636	lsass.exe	0xc90c070cd740	0x154	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07af4180	0x158	IoCompletion	0x1f0003	-
636	lsass.exe	0xc90c069e3960	0x15c	TpWorkerFactory	0xf00ff	-
636	lsass.exe	0xc90c07a4e810	0x160	IRTimer	0x100002	-
636	lsass.exe	0xc90c070cd8e0	0x164	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07a4fa20	0x168	IRTimer	0x100002	-
636	lsass.exe	0xc90c070ce5e0	0x16c	WaitCompletionPacket	0x1	-
636	lsass.exe	0xa00e853103e0	0x170	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM
636	lsass.exe	0xc90c071ef7e0	0x174	Event	0x1f0003	-
636	lsass.exe	0xc90c070cd9b0	0x178	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07af3ec0	0x17c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af4320	0x180	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af4400	0x184	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af3440	0x188	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af38a0	0x18c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c071ef460	0x190	Semaphore	0x100003	-
636	lsass.exe	0xc90c07af8cf0	0x194	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\lsasrv.dll.mui
636	lsass.exe	0xc90c071ef1e0	0x198	Semaphore	0x100003	-
636	lsass.exe	0xc90c071efde0	0x19c	Semaphore	0x100003	-
636	lsass.exe	0xc90c071efe60	0x1a0	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef2e0	0x1a4	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef3e0	0x1a8	Semaphore	0x100003	-
636	lsass.exe	0xc90c071ef660	0x1ac	Event	0x1f0003	-
636	lsass.exe	0xc90c071ef6e0	0x1b0	Semaphore	0x100003	-
636	lsass.exe	0xc90c067da860	0x1b4	Semaphore	0x100003	-
636	lsass.exe	0xa00e853104f0	0x1b8	Key	0x6001d	MACHINE\SECURITY
636	lsass.exe	0xa00e85311e70	0x1bc	Key	0x3001f	MACHINE\SECURITY\RXACT
636	lsass.exe	0xa00e85310b50	0x1c0	Key	0x2001f	MACHINE\SECURITY\POLICY
636	lsass.exe	0xc90c07af3520	0x1c4	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af3600	0x1c8	EtwRegistration	0x804	-
636	lsass.exe	0xc90c067da1e0	0x1cc	Semaphore	0x100003	-
636	lsass.exe	0xc90c07af8840	0x1d0	File	0x100001	\Device\CNG
636	lsass.exe	0xc90c067da260	0x1d4	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb960	0x1d8	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbce0	0x1dc	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbd60	0x1e0	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb660	0x1e4	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbba60	0x1e8	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbb60	0x1ec	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb7e0	0x1f0	Event	0x1f0003	-
636	lsass.exe	0xc90c07bbbfe0	0x1f4	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbc60	0x1f8	Semaphore	0x100003	-
636	lsass.exe	0xa00e85310a40	0x1fc	Key	0x11	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\AUDIT
636	lsass.exe	0xc90c070cdb50	0x200	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07bbb360	0x204	Event	0x1f0003	-
636	lsass.exe	0xa00e853154a0	0x208	Key	0x11	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\POLICIES\SYSTEM\AUDIT
636	lsass.exe	0xc90c070ceac0	0x20c	WaitCompletionPacket	0x1	-
636	lsass.exe	0xc90c07bbb9e0	0x210	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb460	0x214	Semaphore	0x100003	-
636	lsass.exe	0xa00e851b57e0	0x218	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES
636	lsass.exe	0xa00e853114e0	0x21c	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES\CAPS
636	lsass.exe	0xa00e853115f0	0x220	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\CENTRALIZEDACCESSPOLICIES\CAPES
636	lsass.exe	0xc90c07bbbae0	0x224	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb3e0	0x228	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb860	0x22c	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbde0	0x230	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbe60	0x234	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbee0	0x238	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb760	0x23c	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb4e0	0x240	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbbf60	0x244	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb0e0	0x248	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb560	0x250	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb160	0x258	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb1e0	0x25c	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb260	0x260	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb2e0	0x264	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbb6e0	0x268	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbc260	0x26c	Semaphore	0x100003	-
636	lsass.exe	0xc90c07bbcae0	0x274	Semaphore	0x100003	-
636	lsass.exe	0xc90c07af44e0	0x278	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af4860	0x27c	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07af3280	0x280	EtwRegistration	0x804	-
636	lsass.exe	0xc90c07bbc2e0	0x284	Event	0x1f0003	-
